id,name,field,get_pv,set_pv
1906,SR22C-DI-EBPM-01,enabled,SR22C-DI-EBPM-01:CF:ENABLED_S,
1906,SR22C-DI-EBPM-01,x_fofb_disabled,SR22C-PC-HBPM-01:FAST:DISABLED,
1906,SR22C-DI-EBPM-01,x_sofb_disabled,SR22C-PC-HBPM-01:SLOW:DISABLED,
1906,SR22C-DI-EBPM-01,y_fofb_disabled,SR22C-PC-VBPM-01:FAST:DISABLED,
1906,SR22C-DI-EBPM-01,y_sofb_disabled,SR22C-PC-VBPM-01:SLOW:DISABLED,
1908,SR22A-PC-Q1B-01,b1,SR22A-PC-Q1B-01:I,SR22A-PC-Q1B-01:SETI
1911,SR22A-PC-S1B-01,b2,SR22A-PC-S1B-01:I,SR22A-PC-S1B-01:SETI
1911,SR22A-PC-HSTR-01,b0,SR22A-PC-HSTR-01:I,SR22A-PC-HSTR-01:SETI
1911,SR22A-PC-HSTR-01,h_fofb_disabled,SR22A-PC-HSTR-01:FAST:DISABLED,
1911,SR22A-PC-HSTR-01,h_sofb_disabled,SR22A-PC-HSTR-01:SLOW:DISABLED,
1911,SR22A-PC-VSTR-01,a0,SR22A-PC-VSTR-01:I,SR22A-PC-VSTR-01:SETI
1911,SR22A-PC-VSTR-01,v_fofb_disabled,SR22A-PC-VSTR-01:FAST:DISABLED,
1911,SR22A-PC-VSTR-01,v_sofb_disabled,SR22A-PC-VSTR-01:SLOW:DISABLED,
1914,SR22A-PC-Q2B-02,b1,SR22A-PC-Q2B-02:I,SR22A-PC-Q2B-02:SETI
1916,SR22A-PC-Q3B-03,b1,SR22A-PC-Q3B-03:I,SR22A-PC-Q3B-03:SETI
1919,SR22A-PC-S2B-02,b2,SR22A-PC-S2B-02:I,SR22A-PC-S2B-02:SETI
1919,SR22A-PC-HSTR-02,b0,SR22A-PC-HSTR-02:I,SR22A-PC-HSTR-02:SETI
1919,SR22A-PC-HSTR-02,h_fofb_disabled,SR22A-PC-HSTR-02:FAST:DISABLED,
1919,SR22A-PC-HSTR-02,h_sofb_disabled,SR22A-PC-HSTR-02:SLOW:DISABLED,
1919,SR22A-PC-VSTR-02,a0,SR22A-PC-VSTR-02:I,SR22A-PC-VSTR-02:SETI
1919,SR22A-PC-VSTR-02,v_fofb_disabled,SR22A-PC-VSTR-02:FAST:DISABLED,
1919,SR22A-PC-VSTR-02,v_sofb_disabled,SR22A-PC-VSTR-02:SLOW:DISABLED,
1922,SR22C-DI-EBPM-02,x,SR22C-DI-EBPM-02:SA:X,
1922,SR22C-DI-EBPM-02,y,SR22C-DI-EBPM-02:SA:Y,
1922,SR22C-DI-EBPM-02,enabled,SR22C-DI-EBPM-02:CF:ENABLED_S,
1922,SR22C-DI-EBPM-02,x_fofb_disabled,SR22C-PC-HBPM-02:FAST:DISABLED,
1922,SR22C-DI-EBPM-02,x_sofb_disabled,SR22C-PC-HBPM-02:SLOW:DISABLED,
1922,SR22C-DI-EBPM-02,y_fofb_disabled,SR22C-PC-VBPM-02:FAST:DISABLED,
1922,SR22C-DI-EBPM-02,y_sofb_disabled,SR22C-PC-VBPM-02:SLOW:DISABLED,
1924,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1926,SR22A-PC-Q2AB-04,b1,SR22A-PC-Q2AB-04:I,SR22A-PC-Q2AB-04:SETI
1928,SR22C-DI-EBPM-03,x,SR22C-DI-EBPM-03:SA:X,
1928,SR22C-DI-EBPM-03,y,SR22C-DI-EBPM-03:SA:Y,
1928,SR22C-DI-EBPM-03,enabled,SR22C-DI-EBPM-03:CF:ENABLED_S,
1928,SR22C-DI-EBPM-03,x_fofb_disabled,SR22C-PC-HBPM-03:FAST:DISABLED,
1928,SR22C-DI-EBPM-03,x_sofb_disabled,SR22C-PC-HBPM-03:SLOW:DISABLED,
1928,SR22C-DI-EBPM-03,y_fofb_disabled,SR22C-PC-VBPM-03:FAST:DISABLED,
1928,SR22C-DI-EBPM-03,y_sofb_disabled,SR22C-PC-VBPM-03:SLOW:DISABLED,
1931,SR22A-PC-S2A-03,b2,SR22A-PC-S2A-03:I,SR22A-PC-S2A-03:SETI
1931,SR22A-PC-HSTR-03,b0,SR22A-PC-HSTR-03:I,SR22A-PC-HSTR-03:SETI
1931,SR22A-PC-HSTR-03,h_fofb_disabled,SR22A-PC-HSTR-03:FAST:DISABLED,
1931,SR22A-PC-HSTR-03,h_sofb_disabled,SR22A-PC-HSTR-03:SLOW:DISABLED,
1931,SR22A-PC-VSTR-03,a0,SR22A-PC-VSTR-03:I,SR22A-PC-VSTR-03:SETI
1931,SR22A-PC-VSTR-03,v_fofb_disabled,SR22A-PC-VSTR-03:FAST:DISABLED,
1931,SR22A-PC-VSTR-03,v_sofb_disabled,SR22A-PC-VSTR-03:SLOW:DISABLED,
1934,SR22A-PC-Q1AB-05,b1,SR22A-PC-Q1AB-05:I,SR22A-PC-Q1AB-05:SETI
1936,SR22C-DI-EBPM-04,x,SR22C-DI-EBPM-04:SA:X,
1936,SR22C-DI-EBPM-04,y,SR22C-DI-EBPM-04:SA:Y,
1936,SR22C-DI-EBPM-04,enabled,SR22C-DI-EBPM-04:CF:ENABLED_S,
1936,SR22C-DI-EBPM-04,x_fofb_disabled,SR22C-PC-HBPM-04:FAST:DISABLED,
1936,SR22C-DI-EBPM-04,x_sofb_disabled,SR22C-PC-HBPM-04:SLOW:DISABLED,
1936,SR22C-DI-EBPM-04,y_fofb_disabled,SR22C-PC-VBPM-04:FAST:DISABLED,
1936,SR22C-DI-EBPM-04,y_sofb_disabled,SR22C-PC-VBPM-04:SLOW:DISABLED,
1939,SR22A-PC-S1A-04,b2,SR22A-PC-S1A-04:I,SR22A-PC-S1A-04:SETI
1939,SR22A-PC-HSTR-04,b0,SR22A-PC-HSTR-04:I,SR22A-PC-HSTR-04:SETI
1939,SR22A-PC-HSTR-04,h_fofb_disabled,SR22A-PC-HSTR-04:FAST:DISABLED,
1939,SR22A-PC-HSTR-04,h_sofb_disabled,SR22A-PC-HSTR-04:SLOW:DISABLED,
1939,SR22A-PC-VSTR-04,a0,SR22A-PC-VSTR-04:I,SR22A-PC-VSTR-04:SETI
1939,SR22A-PC-VSTR-04,v_fofb_disabled,SR22A-PC-VSTR-04:FAST:DISABLED,
1939,SR22A-PC-VSTR-04,v_sofb_disabled,SR22A-PC-VSTR-04:SLOW:DISABLED,
1942,SR22A-PC-Q1AB-06,b1,SR22A-PC-Q1AB-06:I,SR22A-PC-Q1AB-06:SETI
1945,SR22A-PC-S2A-05,b2,SR22A-PC-S2A-05:I,SR22A-PC-S2A-05:SETI
1945,SR22A-PC-HSTR-05,b0,SR22A-PC-HSTR-05:I,SR22A-PC-HSTR-05:SETI
1945,SR22A-PC-HSTR-05,h_fofb_disabled,SR22A-PC-HSTR-05:FAST:DISABLED,
1945,SR22A-PC-HSTR-05,h_sofb_disabled,SR22A-PC-HSTR-05:SLOW:DISABLED,
1945,SR22A-PC-VSTR-05,a0,SR22A-PC-VSTR-05:I,SR22A-PC-VSTR-05:SETI
1945,SR22A-PC-VSTR-05,v_fofb_disabled,SR22A-PC-VSTR-05:FAST:DISABLED,
1945,SR22A-PC-VSTR-05,v_sofb_disabled,SR22A-PC-VSTR-05:SLOW:DISABLED,
1948,SR22A-PC-Q2AB-07,b1,SR22A-PC-Q2AB-07:I,SR22A-PC-Q2AB-07:SETI
1950,SR22C-DI-EBPM-05,x,SR22C-DI-EBPM-05:SA:X,
1950,SR22C-DI-EBPM-05,y,SR22C-DI-EBPM-05:SA:Y,
1950,SR22C-DI-EBPM-05,enabled,SR22C-DI-EBPM-05:CF:ENABLED_S,
1950,SR22C-DI-EBPM-05,x_fofb_disabled,SR22C-PC-HBPM-05:FAST:DISABLED,
1950,SR22C-DI-EBPM-05,x_sofb_disabled,SR22C-PC-HBPM-05:SLOW:DISABLED,
1950,SR22C-DI-EBPM-05,y_fofb_disabled,SR22C-PC-VBPM-05:FAST:DISABLED,
1950,SR22C-DI-EBPM-05,y_sofb_disabled,SR22C-PC-VBPM-05:SLOW:DISABLED,
1953,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1956,SR22A-PC-S2B-06,b2,SR22A-PC-S2B-06:I,SR22A-PC-S2B-06:SETI
1956,SR22A-PC-HSTR-06,b0,SR22A-PC-HSTR-06:I,SR22A-PC-HSTR-06:SETI
1956,SR22A-PC-HSTR-06,h_fofb_disabled,SR22A-PC-HSTR-06:FAST:DISABLED,
1956,SR22A-PC-HSTR-06,h_sofb_disabled,SR22A-PC-HSTR-06:SLOW:DISABLED,
1956,SR22A-PC-VSTR-06,a0,SR22A-PC-VSTR-06:I,SR22A-PC-VSTR-06:SETI
1956,SR22A-PC-VSTR-06,v_fofb_disabled,SR22A-PC-VSTR-06:FAST:DISABLED,
1956,SR22A-PC-VSTR-06,v_sofb_disabled,SR22A-PC-VSTR-06:SLOW:DISABLED,
1959,SR22A-PC-Q3B-08,b1,SR22A-PC-Q3B-08:I,SR22A-PC-Q3B-08:SETI
1961,SR22C-DI-EBPM-06,x,SR22C-DI-EBPM-06:SA:X,
1961,SR22C-DI-EBPM-06,y,SR22C-DI-EBPM-06:SA:Y,
1961,SR22C-DI-EBPM-06,enabled,SR22C-DI-EBPM-06:CF:ENABLED_S,
1961,SR22C-DI-EBPM-06,x_fofb_disabled,SR22C-PC-HBPM-06:FAST:DISABLED,
1961,SR22C-DI-EBPM-06,x_sofb_disabled,SR22C-PC-HBPM-06:SLOW:DISABLED,
1961,SR22C-DI-EBPM-06,y_fofb_disabled,SR22C-PC-VBPM-06:FAST:DISABLED,
1961,SR22C-DI-EBPM-06,y_sofb_disabled,SR22C-PC-VBPM-06:SLOW:DISABLED,
1963,SR22A-PC-Q2B-09,b1,SR22A-PC-Q2B-09:I,SR22A-PC-Q2B-09:SETI
1966,SR22A-PC-S1B-07,b2,SR22A-PC-S1B-07:I,SR22A-PC-S1B-07:SETI
1966,SR22A-PC-HSTR-07,b0,SR22A-PC-HSTR-07:I,SR22A-PC-HSTR-07:SETI
1966,SR22A-PC-HSTR-07,h_fofb_disabled,SR22A-PC-HSTR-07:FAST:DISABLED,
1966,SR22A-PC-HSTR-07,h_sofb_disabled,SR22A-PC-HSTR-07:SLOW:DISABLED,
1966,SR22A-PC-VSTR-07,a0,SR22A-PC-VSTR-07:I,SR22A-PC-VSTR-07:SETI
1966,SR22A-PC-VSTR-07,v_fofb_disabled,SR22A-PC-VSTR-07:FAST:DISABLED,
1966,SR22A-PC-VSTR-07,v_sofb_disabled,SR22A-PC-VSTR-07:SLOW:DISABLED,
1969,SR22A-PC-Q1B-10,b1,SR22A-PC-Q1B-10:I,SR22A-PC-Q1B-10:SETI
1971,SR22C-DI-EBPM-07,x,SR22C-DI-EBPM-07:SA:X,
1971,SR22C-DI-EBPM-07,y,SR22C-DI-EBPM-07:SA:Y,
1971,SR22C-DI-EBPM-07,enabled,SR22C-DI-EBPM-07:CF:ENABLED_S,
1971,SR22C-DI-EBPM-07,x_fofb_disabled,SR22C-PC-HBPM-07:FAST:DISABLED,
1971,SR22C-DI-EBPM-07,x_sofb_disabled,SR22C-PC-HBPM-07:SLOW:DISABLED,
1971,SR22C-DI-EBPM-07,y_fofb_disabled,SR22C-PC-VBPM-07:FAST:DISABLED,
1971,SR22C-DI-EBPM-07,y_sofb_disabled,SR22C-PC-VBPM-07:SLOW:DISABLED,
1985,SR23C-DI-EBPM-01,x,SR23C-DI-EBPM-01:SA:X,
1985,SR23C-DI-EBPM-01,y,SR23C-DI-EBPM-01:SA:Y,
1985,SR23C-DI-EBPM-01,enabled,SR23C-DI-EBPM-01:CF:ENABLED_S,
1985,SR23C-DI-EBPM-01,x_fofb_disabled,SR23C-PC-HBPM-01:FAST:DISABLED,
1985,SR23C-DI-EBPM-01,x_sofb_disabled,SR23C-PC-HBPM-01:SLOW:DISABLED,
1985,SR23C-DI-EBPM-01,y_fofb_disabled,SR23C-PC-VBPM-01:FAST:DISABLED,
1985,SR23C-DI-EBPM-01,y_sofb_disabled,SR23C-PC-VBPM-01:SLOW:DISABLED,
1987,SR23A-PC-Q1B-01,b1,SR23A-PC-Q1B-01:I,SR23A-PC-Q1B-01:SETI
1990,SR23A-PC-S1B-01,b2,SR23A-PC-S1B-01:I,SR23A-PC-S1B-01:SETI
1990,SR23A-PC-HSTR-01,b0,SR23A-PC-HSTR-01:I,SR23A-PC-HSTR-01:SETI
1990,SR23A-PC-HSTR-01,h_fofb_disabled,SR23A-PC-HSTR-01:FAST:DISABLED,
1990,SR23A-PC-HSTR-01,h_sofb_disabled,SR23A-PC-HSTR-01:SLOW:DISABLED,
1990,SR23A-PC-VSTR-01,a0,SR23A-PC-VSTR-01:I,SR23A-PC-VSTR-01:SETI
1990,SR23A-PC-VSTR-01,v_fofb_disabled,SR23A-PC-VSTR-01:FAST:DISABLED,
1990,SR23A-PC-VSTR-01,v_sofb_disabled,SR23A-PC-VSTR-01:SLOW:DISABLED,
1993,SR23A-PC-Q2B-02,b1,SR23A-PC-Q2B-02:I,SR23A-PC-Q2B-02:SETI
1995,SR23A-PC-Q3B-03,b1,SR23A-PC-Q3B-03:I,SR23A-PC-Q3B-03:SETI
1998,SR23A-PC-S2B-02,b2,SR23A-PC-S2B-02:I,SR23A-PC-S2B-02:SETI
1998,SR23A-PC-HSTR-02,b0,SR23A-PC-HSTR-02:I,SR23A-PC-HSTR-02:SETI
1998,SR23A-PC-HSTR-02,h_fofb_disabled,SR23A-PC-HSTR-02:FAST:DISABLED,
1998,SR23A-PC-HSTR-02,h_sofb_disabled,SR23A-PC-HSTR-02:SLOW:DISABLED,
1998,SR23A-PC-VSTR-02,a0,SR23A-PC-VSTR-02:I,SR23A-PC-VSTR-02:SETI
1998,SR23A-PC-VSTR-02,v_fofb_disabled,SR23A-PC-VSTR-02:FAST:DISABLED,
1998,SR23A-PC-VSTR-02,v_sofb_disabled,SR23A-PC-VSTR-02:SLOW:DISABLED,
2001,SR23C-DI-EBPM-02,x,SR23C-DI-EBPM-02:SA:X,
2001,SR23C-DI-EBPM-02,y,SR23C-DI-EBPM-02:SA:Y,
2001,SR23C-DI-EBPM-02,enabled,SR23C-DI-EBPM-02:CF:ENABLED_S,
2001,SR23C-DI-EBPM-02,x_fofb_disabled,SR23C-PC-HBPM-02:FAST:DISABLED,
2001,SR23C-DI-EBPM-02,x_sofb_disabled,SR23C-PC-HBPM-02:SLOW:DISABLED,
2001,SR23C-DI-EBPM-02,y_fofb_disabled,SR23C-PC-VBPM-02:FAST:DISABLED,
2001,SR23C-DI-EBPM-02,y_sofb_disabled,SR23C-PC-VBPM-02:SLOW:DISABLED,
2003,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
2005,SR23A-PC-Q2AB-04,b1,SR23A-PC-Q2AB-04:I,SR23A-PC-Q2AB-04:SETI
2007,SR23C-DI-EBPM-03,x,SR23C-DI-EBPM-03:SA:X,
2007,SR23C-DI-EBPM-03,y,SR23C-DI-EBPM-03:SA:Y,
2007,SR23C-DI-EBPM-03,enabled,SR23C-DI-EBPM-03:CF:ENABLED_S,
2007,SR23C-DI-EBPM-03,x_fofb_disabled,SR23C-PC-HBPM-03:FAST:DISABLED,
2007,SR23C-DI-EBPM-03,x_sofb_disabled,SR23C-PC-HBPM-03:SLOW:DISABLED,
2007,SR23C-DI-EBPM-03,y_fofb_disabled,SR23C-PC-VBPM-03:FAST:DISABLED,
2007,SR23C-DI-EBPM-03,y_sofb_disabled,SR23C-PC-VBPM-03:SLOW:DISABLED,
2010,SR23A-PC-S2A-03,b2,SR23A-PC-S2A-03:I,SR23A-PC-S2A-03:SETI
2010,SR23A-PC-HSTR-03,b0,SR23A-PC-HSTR-03:I,SR23A-PC-HSTR-03:SETI
2010,SR23A-PC-HSTR-03,h_fofb_disabled,SR23A-PC-HSTR-03:FAST:DISABLED,
2010,SR23A-PC-HSTR-03,h_sofb_disabled,SR23A-PC-HSTR-03:SLOW:DISABLED,
2010,SR23A-PC-VSTR-03,a0,SR23A-PC-VSTR-03:I,SR23A-PC-VSTR-03:SETI
2010,SR23A-PC-VSTR-03,v_fofb_disabled,SR23A-PC-VSTR-03:FAST:DISABLED,
2010,SR23A-PC-VSTR-03,v_sofb_disabled,SR23A-PC-VSTR-03:SLOW:DISABLED,
2013,SR23A-PC-Q1AB-05,b1,SR23A-PC-Q1AB-05:I,SR23A-PC-Q1AB-05:SETI
2015,SR23C-DI-EBPM-04,x,SR23C-DI-EBPM-04:SA:X,
2015,SR23C-DI-EBPM-04,y,SR23C-DI-EBPM-04:SA:Y,
2015,SR23C-DI-EBPM-04,enabled,SR23C-DI-EBPM-04:CF:ENABLED_S,
2015,SR23C-DI-EBPM-04,x_fofb_disabled,SR23C-PC-HBPM-04:FAST:DISABLED,
2015,SR23C-DI-EBPM-04,x_sofb_disabled,SR23C-PC-HBPM-04:SLOW:DISABLED,
2015,SR23C-DI-EBPM-04,y_fofb_disabled,SR23C-PC-VBPM-04:FAST:DISABLED,
2015,SR23C-DI-EBPM-04,y_sofb_disabled,SR23C-PC-VBPM-04:SLOW:DISABLED,
2018,SR23A-PC-S1A-04,b2,SR23A-PC-S1A-04:I,SR23A-PC-S1A-04:SETI
2018,SR23A-PC-HSTR-04,b0,SR23A-PC-HSTR-04:I,SR23A-PC-HSTR-04:SETI
2018,SR23A-PC-HSTR-04,h_fofb_disabled,SR23A-PC-HSTR-04:FAST:DISABLED,
2018,SR23A-PC-HSTR-04,h_sofb_disabled,SR23A-PC-HSTR-04:SLOW:DISABLED,
2018,SR23A-PC-VSTR-04,a0,SR23A-PC-VSTR-04:I,SR23A-PC-VSTR-04:SETI
2018,SR23A-PC-VSTR-04,v_fofb_disabled,SR23A-PC-VSTR-04:FAST:DISABLED,
2018,SR23A-PC-VSTR-04,v_sofb_disabled,SR23A-PC-VSTR-04:SLOW:DISABLED,
2021,SR23A-PC-Q1AB-06,b1,SR23A-PC-Q1AB-06:I,SR23A-PC-Q1AB-06:SETI
2024,SR23A-PC-S2A-05,b2,SR23A-PC-S2A-05:I,SR23A-PC-S2A-05:SETI
2024,SR23A-PC-HSTR-05,b0,SR23A-PC-HSTR-05:I,SR23A-PC-HSTR-05:SETI
2024,SR23A-PC-HSTR-05,h_fofb_disabled,SR23A-PC-HSTR-05:FAST:DISABLED,
2024,SR23A-PC-HSTR-05,h_sofb_disabled,SR23A-PC-HSTR-05:SLOW:DISABLED,
2024,SR23A-PC-VSTR-05,a0,SR23A-PC-VSTR-05:I,SR23A-PC-VSTR-05:SETI
2024,SR23A-PC-VSTR-05,v_fofb_disabled,SR23A-PC-VSTR-05:FAST:DISABLED,
2024,SR23A-PC-VSTR-05,v_sofb_disabled,SR23A-PC-VSTR-05:SLOW:DISABLED,
2027,SR23A-PC-Q2AB-07,b1,SR23A-PC-Q2AB-07:I,SR23A-PC-Q2AB-07:SETI
2029,SR23C-DI-EBPM-05,x,SR23C-DI-EBPM-05:SA:X,
2029,SR23C-DI-EBPM-05,y,SR23C-DI-EBPM-05:SA:Y,
2029,SR23C-DI-EBPM-05,enabled,SR23C-DI-EBPM-05:CF:ENABLED_S,
2029,SR23C-DI-EBPM-05,x_fofb_disabled,SR23C-PC-HBPM-05:FAST:DISABLED,
2029,SR23C-DI-EBPM-05,x_sofb_disabled,SR23C-PC-HBPM-05:SLOW:DISABLED,
2029,SR23C-DI-EBPM-05,y_fofb_disabled,SR23C-PC-VBPM-05:FAST:DISABLED,
2029,SR23C-DI-EBPM-05,y_sofb_disabled,SR23C-PC-VBPM-05:SLOW:DISABLED,
2032,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
2035,SR23A-PC-S2B-06,b2,SR23A-PC-S2B-06:I,SR23A-PC-S2B-06:SETI
2035,SR23A-PC-HSTR-06,b0,SR23A-PC-HSTR-06:I,SR23A-PC-HSTR-06:SETI
2035,SR23A-PC-HSTR-06,h_fofb_disabled,SR23A-PC-HSTR-06:FAST:DISABLED,
2035,SR23A-PC-HSTR-06,h_sofb_disabled,SR23A-PC-HSTR-06:SLOW:DISABLED,
2035,SR23A-PC-VSTR-06,a0,SR23A-PC-VSTR-06:I,SR23A-PC-VSTR-06:SETI
2035,SR23A-PC-VSTR-06,v_fofb_disabled,SR23A-PC-VSTR-06:FAST:DISABLED,
2035,SR23A-PC-VSTR-06,v_sofb_disabled,SR23A-PC-VSTR-06:SLOW:DISABLED,
2038,SR23A-PC-Q3B-08,b1,SR23A-PC-Q3B-08:I,SR23A-PC-Q3B-08:SETI
2040,SR23C-DI-EBPM-06,x,SR23C-DI-EBPM-06:SA:X,
2040,SR23C-DI-EBPM-06,y,SR23C-DI-EBPM-06:SA:Y,
2040,SR23C-DI-EBPM-06,enabled,SR23C-DI-EBPM-06:CF:ENABLED_S,
2040,SR23C-DI-EBPM-06,x_fofb_disabled,SR23C-PC-HBPM-06:FAST:DISABLED,
2040,SR23C-DI-EBPM-06,x_sofb_disabled,SR23C-PC-HBPM-06:SLOW:DISABLED,
2040,SR23C-DI-EBPM-06,y_fofb_disabled,SR23C-PC-VBPM-06:FAST:DISABLED,
2040,SR23C-DI-EBPM-06,y_sofb_disabled,SR23C-PC-VBPM-06:SLOW:DISABLED,
2042,SR23A-PC-Q2B-09,b1,SR23A-PC-Q2B-09:I,SR23A-PC-Q2B-09:SETI
2045,SR23A-PC-S1B-07,b2,SR23A-PC-S1B-07:I,SR23A-PC-S1B-07:SETI
2045,SR23A-PC-HSTR-07,b0,SR23A-PC-HSTR-07:I,SR23A-PC-HSTR-07:SETI
2045,SR23A-PC-HSTR-07,h_fofb_disabled,SR23A-PC-HSTR-07:FAST:DISABLED,
2045,SR23A-PC-HSTR-07,h_sofb_disabled,SR23A-PC-HSTR-07:SLOW:DISABLED,
2045,SR23A-PC-VSTR-07,a0,SR23A-PC-VSTR-07:I,SR23A-PC-VSTR-07:SETI
2045,SR23A-PC-VSTR-07,v_fofb_disabled,SR23A-PC-VSTR-07:FAST:DISABLED,
2045,SR23A-PC-VSTR-07,v_sofb_disabled,SR23A-PC-VSTR-07:SLOW:DISABLED,
2048,SR23A-PC-Q1B-10,b1,SR23A-PC-Q1B-10:I,SR23A-PC-Q1B-10:SETI
2050,SR23C-DI-EBPM-07,x,SR23C-DI-EBPM-07:SA:X,
2050,SR23C-DI-EBPM-07,y,SR23C-DI-EBPM-07:SA:Y,
2050,SR23C-DI-EBPM-07,enabled,SR23C-DI-EBPM-07:CF:ENABLED_S,
2050,SR23C-DI-EBPM-07,x_fofb_disabled,SR23C-PC-HBPM-07:FAST:DISABLED,
2050,SR23C-DI-EBPM-07,x_sofb_disabled,SR23C-PC-HBPM-07:SLOW:DISABLED,
2050,SR23C-DI-EBPM-07,y_fofb_disabled,SR23C-PC-VBPM-07:FAST:DISABLED,
2050,SR23C-DI-EBPM-07,y_sofb_disabled,SR23C-PC-VBPM-07:SLOW:DISABLED,
2064,SR24C-DI-EBPM-01,x,SR24C-DI-EBPM-01:SA:X,
2064,SR24C-DI-EBPM-01,y,SR24C-DI-EBPM-01:SA:Y,
2064,SR24C-DI-EBPM-01,enabled,SR24C-DI-EBPM-01:CF:ENABLED_S,
2064,SR24C-DI-EBPM-01,x_fofb_disabled,SR24C-PC-HBPM-01:FAST:DISABLED,
2064,SR24C-DI-EBPM-01,x_sofb_disabled,SR24C-PC-HBPM-01:SLOW:DISABLED,
2064,SR24C-DI-EBPM-01,y_fofb_disabled,SR24C-PC-VBPM-01:FAST:DISABLED,
2064,SR24C-DI-EBPM-01,y_sofb_disabled,SR24C-PC-VBPM-01:SLOW:DISABLED,
2066,SR24A-PC-Q1B-01,b1,SR24A-PC-Q1B-01:I,SR24A-PC-Q1B-01:SETI
2069,SR24A-PC-S1C-01,b2,SR24A-PC-S1C-01:I,SR24A-PC-S1C-01:SETI
2069,SR24A-PC-HSTR-01,b0,SR24A-PC-HSTR-01:I,SR24A-PC-HSTR-01:SETI
2069,SR24A-PC-HSTR-01,h_fofb_disabled,SR24A-PC-HSTR-01:FAST:DISABLED,
2069,SR24A-PC-HSTR-01,h_sofb_disabled,SR24A-PC-HSTR-01:SLOW:DISABLED,
2069,SR24A-PC-VSTR-01,a0,SR24A-PC-VSTR-01:I,SR24A-PC-VSTR-01:SETI
2069,SR24A-PC-VSTR-01,v_fofb_disabled,SR24A-PC-VSTR-01:FAST:DISABLED,
2069,SR24A-PC-VSTR-01,v_sofb_disabled,SR24A-PC-VSTR-01:SLOW:DISABLED,
2072,SR24A-PC-Q2B-02,b1,SR24A-PC-Q2B-02:I,SR24A-PC-Q2B-02:SETI
2074,SR24A-PC-Q3B-03,b1,SR24A-PC-Q3B-03:I,SR24A-PC-Q3B-03:SETI
2077,SR24A-PC-S2C-02,b2,SR24A-PC-S2C-02:I,SR24A-PC-S2C-02:SETI
2077,SR24A-PC-HSTR-02,b0,SR24A-PC-HSTR-02:I,SR24A-PC-HSTR-02:SETI
2077,SR24A-PC-HSTR-02,h_fofb_disabled,SR24A-PC-HSTR-02:FAST:DISABLED,
2077,SR24A-PC-HSTR-02,h_sofb_disabled,SR24A-PC-HSTR-02:SLOW:DISABLED,
2077,SR24A-PC-VSTR-02,a0,SR24A-PC-VSTR-02:I,SR24A-PC-VSTR-02:SETI
2077,SR24A-PC-VSTR-02,v_fofb_disabled,SR24A-PC-VSTR-02:FAST:DISABLED,
2077,SR24A-PC-VSTR-02,v_sofb_disabled,SR24A-PC-VSTR-02:SLOW:DISABLED,
2080,SR24C-DI-EBPM-02,x,SR24C-DI-EBPM-02:SA:X,
2080,SR24C-DI-EBPM-02,y,SR24C-DI-EBPM-02:SA:Y,
2080,SR24C-DI-EBPM-02,enabled,SR24C-DI-EBPM-02:CF:ENABLED_S,
2080,SR24C-DI-EBPM-02,x_fofb_disabled,SR24C-PC-HBPM-02:FAST:DISABLED,
2080,SR24C-DI-EBPM-02,x_sofb_disabled,SR24C-PC-HBPM-02:SLOW:DISABLED,
2080,SR24C-DI-EBPM-02,y_fofb_disabled,SR24C-PC-VBPM-02:FAST:DISABLED,
2080,SR24C-DI-EBPM-02,y_sofb_disabled,SR24C-PC-VBPM-02:SLOW:DISABLED,
2082,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
2084,SR24A-PC-Q2AB-04,b1,SR24A-PC-Q2AB-04:I,SR24A-PC-Q2AB-04:SETI
2086,SR24C-DI-EBPM-03,x,SR24C-DI-EBPM-03:SA:X,
2086,SR24C-DI-EBPM-03,y,SR24C-DI-EBPM-03:SA:Y,
2086,SR24C-DI-EBPM-03,enabled,SR24C-DI-EBPM-03:CF:ENABLED_S,
2086,SR24C-DI-EBPM-03,x_fofb_disabled,SR24C-PC-HBPM-03:FAST:DISABLED,
2086,SR24C-DI-EBPM-03,x_sofb_disabled,SR24C-PC-HBPM-03:SLOW:DISABLED,
2086,SR24C-DI-EBPM-03,y_fofb_disabled,SR24C-PC-VBPM-03:FAST:DISABLED,
2086,SR24C-DI-EBPM-03,y_sofb_disabled,SR24C-PC-VBPM-03:SLOW:DISABLED,
2089,SR24A-PC-S2A-03,b2,SR24A-PC-S2A-03:I,SR24A-PC-S2A-03:SETI
2089,SR24A-PC-HSTR-03,b0,SR24A-PC-HSTR-03:I,SR24A-PC-HSTR-03:SETI
2089,SR24A-PC-HSTR-03,h_fofb_disabled,SR24A-PC-HSTR-03:FAST:DISABLED,
2089,SR24A-PC-HSTR-03,h_sofb_disabled,SR24A-PC-HSTR-03:SLOW:DISABLED,
